sample_id,chip_id,source_script,source_segment,generation_date,dataset_version,physics_model,validation_status,silicon_validated,w_um,l_um,k_pairs,pelgrom_avt_mv_um,sigma_vth_mv,temperature_c,vdd_v,process_corner,dvth_intended_mv,dvth_effective_mv,aging_mechanism,stress_time_years,application,category_label,ground_truth_label,tattoo_bit,bit_position,i_ref_na,i_target_na,leakage_ratio,raw_diff_na,meas_noise_applied,meas_noise_rel_std,n_reads_averaged,split
p5_auth_93,p5_auth_93,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,63.721875000000004,11.007515,0.19212500941515165,,False,,1,
p5_auth_94,p5_auth_94,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,79.892625,13.99927,0.21297305762309024,,False,,1,
p5_auth_95,p5_auth_95,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,114.131075,19.477700000000002,0.2240307185244338,,False,,1,
p5_auth_96,p5_auth_96,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,77.4057,16.659525,0.2577544256542303,,False,,1,
p5_auth_97,p5_auth_97,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,84.2123,15.785535000000001,0.22143316803199084,,False,,1,
p5_auth_98,p5_auth_98,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,92.585725,13.757275,0.15228859760802532,,False,,1,
p5_auth_99,p5_auth_99,mc_phase5_tattoo.py,phase5.3,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_auth,tattoo_bit1,tattoo_bit1,1.0,,73.4329,15.133737499999999,0.2322486430547102,,False,,1,
p5_256bit_0,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,0.0,,,1.2125934445593207,,False,,1,
p5_256bit_1,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,1.0,,,0.7001425043759993,,False,,1,
p5_256bit_2,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,2.0,,,1.0157939858217944,,False,,1,
p5_256bit_3,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,3.0,,,1.4625062087418264,,False,,1,
p5_256bit_4,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,4.0,,,0.1751524673605946,,False,,1,
p5_256bit_5,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,5.0,,,1.1528095370668052,,False,,1,
p5_256bit_6,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,6.0,,,1.5222819282459108,,False,,1,
p5_256bit_7,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,7.0,,,0.21829357970728047,,False,,1,
p5_256bit_8,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,8.0,,,0.18934597825154614,,False,,1,
p5_256bit_9,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,9.0,,,0.17631180820659997,,False,,1,
p5_256bit_10,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,10.0,,,0.16527634769556873,,False,,1,
p5_256bit_11,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,11.0,,,1.1340833945693272,,False,,1,
p5_256bit_12,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,12.0,,,0.3562162779183466,,False,,1,
p5_256bit_13,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,13.0,,,1.3232714407491597,,False,,1,
p5_256bit_14,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,14.0,,,0.726875577543033,,False,,1,
p5_256bit_15,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,15.0,,,1.208327381855708,,False,,1,
p5_256bit_16,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,16.0,,,0.15392827438782788,,False,,1,
p5_256bit_17,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,17.0,,,1.166463306881802,,False,,1,
p5_256bit_18,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,18.0,,,0.13926893142207408,,False,,1,
p5_256bit_19,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,19.0,,,1.3928156383174364,,False,,1,
p5_256bit_20,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,20.0,,,0.1675208613997153,,False,,1,
p5_256bit_21,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,21.0,,,0.2842697265346424,,False,,1,
p5_256bit_22,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,22.0,,,1.3754514449181239,,False,,1,
p5_256bit_23,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,23.0,,,0.8654703680086016,,False,,1,
p5_256bit_24,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,24.0,,,0.20428304746630946,,False,,1,
p5_256bit_25,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,25.0,,,0.19683796062020847,,False,,1,
p5_256bit_26,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,26.0,,,0.2922611325772113,,False,,1,
p5_256bit_27,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,27.0,,,0.7045359990034139,,False,,1,
p5_256bit_28,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,28.0,,,0.20081443407069155,,False,,1,
p5_256bit_29,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,29.0,,,0.26328077796446303,,False,,1,
p5_256bit_30,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,30.0,,,1.3029688761502471,,False,,1,
p5_256bit_31,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,31.0,,,0.9982674605507221,,False,,1,
p5_256bit_32,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,32.0,,,0.2785739251619514,,False,,1,
p5_256bit_33,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,33.0,,,0.14091673563787407,,False,,1,
p5_256bit_34,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,34.0,,,0.7851036035180096,,False,,1,
p5_256bit_35,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,35.0,,,1.410873680261851,,False,,1,
p5_256bit_36,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,36.0,,,1.3631415813987084,,False,,1,
p5_256bit_37,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,37.0,,,1.0692659676941583,,False,,1,
p5_256bit_38,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,38.0,,,0.17707799791129744,,False,,1,
p5_256bit_39,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,39.0,,,0.3692604453940647,,False,,1,
p5_256bit_40,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,40.0,,,0.9366142494634531,,False,,1,
p5_256bit_41,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,41.0,,,0.16995537542009878,,False,,1,
p5_256bit_42,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,42.0,,,1.1295584013007263,,False,,1,
p5_256bit_43,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,43.0,,,0.18011869178054232,,False,,1,
p5_256bit_44,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,44.0,,,0.20865878898804469,,False,,1,
p5_256bit_45,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,45.0,,,0.21436074000638378,,False,,1,
p5_256bit_46,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,46.0,,,0.15628095500778355,,False,,1,
p5_256bit_47,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,47.0,,,0.17655837347292938,,False,,1,
p5_256bit_48,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,48.0,,,1.8955199815879618,,False,,1,
p5_256bit_49,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,49.0,,,0.9144612522826033,,False,,1,
p5_256bit_50,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,50.0,,,0.2486675819512943,,False,,1,
p5_256bit_51,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,51.0,,,1.2522596002063882,,False,,1,
p5_256bit_52,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,52.0,,,1.056983272638775,,False,,1,
p5_256bit_53,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,53.0,,,1.023314375652872,,False,,1,
p5_256bit_54,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,54.0,,,1.0052491409902278,,False,,1,
p5_256bit_55,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,55.0,,,1.3651721176498623,,False,,1,
p5_256bit_56,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,56.0,,,1.0770502573877347,,False,,1,
p5_256bit_57,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,57.0,,,0.9624897630392577,,False,,1,
p5_256bit_58,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,58.0,,,0.2815405904674726,,False,,1,
p5_256bit_59,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,59.0,,,1.146452717683121,,False,,1,
p5_256bit_60,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,60.0,,,1.4960085784722448,,False,,1,
p5_256bit_61,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,61.0,,,0.2592030203960762,,False,,1,
p5_256bit_62,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,62.0,,,1.2248252760153377,,False,,1,
p5_256bit_63,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,63.0,,,1.4619681820859751,,False,,1,
p5_256bit_64,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,64.0,,,0.26067705024252036,,False,,1,
p5_256bit_65,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,65.0,,,0.8485551147260211,,False,,1,
p5_256bit_66,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,66.0,,,0.24379018978230804,,False,,1,
p5_256bit_67,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,67.0,,,1.3570699366422887,,False,,1,
p5_256bit_68,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,68.0,,,0.27725851949229785,,False,,1,
p5_256bit_69,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,69.0,,,0.6881349700491095,,False,,1,
p5_256bit_70,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,70.0,,,0.23252486662608665,,False,,1,
p5_256bit_71,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,71.0,,,0.24263391762645872,,False,,1,
p5_256bit_72,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,72.0,,,0.24837014129141222,,False,,1,
p5_256bit_73,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,73.0,,,1.2261151548621523,,False,,1,
p5_256bit_74,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,74.0,,,0.7981551226336738,,False,,1,
p5_256bit_75,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,75.0,,,0.254500731685863,,False,,1,
p5_256bit_76,p5_256bit_chip1,mc_phase5_256bit.py,phase5.2,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,76.0,,,0.2822109653696634,,False,,1,
